Matching_ProteinAccession	S10	S1	S2	S3	S4	S5	S6	S7	S8	S9
ppa:PAS_chr2-1_0066	15.90068792342058	15.321783897426847	15.495428835715469	15.050615421967173	15.525130900443823	15.620979226865895	15.486539346977349	15.0663628582038	15.142153032250675	15.287597692006312
ppa:PAS_chr2-1_0065	No Data	15.504375795672624	13.706899508064277	No Data	No Data	13.60662976683501	15.58881000641403	14.664380658435316	No Data	No Data
ppa:PAS_chr2-1_0060	17.084934708123583	16.592724485598296	17.710745907671342	16.114572093134406	16.81404591931318	17.126891282517313	16.653230504451404	16.435708407053426	15.810127270393794	16.59546146802285
ppa:PAS_chr2-1_0058	17.618934229977043	16.53522363441112	16.8637165984265	17.030102328066285	16.957675614590936	17.46825524556124	16.709334490106848	16.831403414956224	17.178654062504833	17.439217854638773
ppa:PAS_chr2-1_0057	12.522615412023791	15.01459399195978	14.216013112767213	13.613005015623909	13.767816607411852	14.30445006257537	15.96860764917462	13.690306877486162	13.005959770681851	13.479606116508297
ppa:PAS_chr2-1_0052	17.604269072060735	15.277557429472274	15.777985160154646	16.337228390302226	17.092895022838555	17.821255287882106	15.124345219562912	15.743164032072809	16.28840298901151	17.020169502536362
ppa:PAS_chr2-1_0050	19.962256625876776	16.924051785891276	16.885333309734364	17.41668608558958	18.891337704635188	19.80166169141608	16.64856977649331	16.663909304751964	17.111139969483574	19.44148276227044
ppa:PAS_chr2-1_0807	13.889556879063944	14.609118981191054	14.396794988599204	14.09495780720344	13.981362763534618	13.957561201613672	13.939324352045547	13.903579319874394	13.735796670612103	13.850525852942305
ppa:PAS_chr2-1_0049	13.913519286019897	16.141111145336854	15.143433819491484	14.712585457777887	14.513597254036142	No Data	15.829037484206776	14.42493871118291	14.53115856865781	14.492754156848488
ppa:PAS_chr2-1_0047	18.260714559514213	17.095954865635218	16.437158228811533	17.664450648325484	17.82370795173295	18.584331415693537	16.929299681060538	16.417122785994618	18.11472029522804	18.247033650944868
ppa:PAS_chr2-1_0046	16.994420685229088	No Data	29.522988407040785	14.477072805108422	15.5944468279075	No Data	13.959096607674736	No Data	16.542565973614476	15.821966620083582
ppa:PAS_chr2-1_0045	14.446568933037124	15.897786474485482	15.859337904834607	15.480785148239091	15.38703954230066	14.88441658655068	15.559185679032437	15.187402518989476	15.196873132242462	13.582006187729249
ppa:PAS_chr2-1_0042	15.437870024536895	16.570843688584034	16.45679794416235	16.07862643874402	15.708551280647496	15.506175477241475	16.301178826738795	15.63673136683078	16.362211661240284	15.994243104757876
ppa:PAS_chr2-1_0039	14.043024779655392	14.743378552265677	14.745429266877087	14.524050005124872	14.50891944440148	14.344266510754096	14.739863719051442	14.160153177987391	14.596426370646732	14.413442639863272
ppa:PAS_chr2-1_0037	15.280393867651252	15.447821665719715	15.522957168218674	15.72266632344992	15.506570420902246	15.222072301541155	15.205452918356498	16.075122804610228	15.955718097644068	15.6368027109818
ppa:PAS_chr2-1_0036	16.790118272176198	16.205764319906862	15.921555955307833	16.67781188690995	16.804998703933318	17.07972597934529	15.789385087841742	15.932955684732814	16.52510914944786	16.759048622386345
ppa:PAS_chr2-1_0031	16.712231319050932	16.856578453356054	16.529262894133808	16.93258990631207	16.957517807321793	17.267082552772695	16.651232718513462	16.35179709297728	16.78122542322099	16.977689740892526
ppa:PAS_chr2-1_0030	15.602848466019903	17.209486088443306	16.794595138603135	16.19384596280904	15.74846845625729	15.454665777277608	16.893089571901502	16.534770098615038	15.807302540105	15.790798198870124
ppa:PAS_chr2-1_0029	14.484950331978338	No Data	13.936048837832224	No Data	No Data	No Data	13.572528847058674	14.097230848174611	No Data	14.122892593438443
ppa:PAS_chr2-1_0028	15.164606986519212	15.419768629183906	15.629856179660724	15.152954462887822	15.355729616550772	14.70278862255964	15.59350692914577	15.558730507890674	15.183222833861809	15.042087834489516
ppa:PAS_chr2-1_0026	16.11228566064148	16.176223987294136	16.031376117181644	15.688004053989747	16.37420983036273	16.258546194396494	15.340211554285244	15.945919666338032	15.85589273004125	13.952601027481505
ppa:PAS_chr2-1_0025	13.657247240404043	14.980981086780492	14.710174883554124	14.953995243109546	14.4694329040786	15.094229457963644	14.912969990270582	14.508719406298644	13.845691606513109	14.128222349183272
ppa:PAS_chr2-1_0806	13.386298661599913	14.369182768750331	14.591150446959388	No Data	13.28801159502904	14.119809167985853	14.267843529539496	14.983455007160671	14.057848977196029	13.756338967798747
ppa:PAS_chr2-1_0024	18.177761072332306	17.537631003602144	17.89951393832049	17.973013255384313	17.937331969830293	18.268259996483177	17.624671203010536	17.498741004825032	18.122626125187523	18.23024887702352
ppa:PAS_chr2-1_0023	18.73127158407581	17.412188504185682	16.88590430246881	17.999250993140095	18.48805439163693	18.787653812125104	17.009218166346276	15.57143880453723	18.042970693508863	18.33889548497768
ppa:PAS_chr2-1_0022	24.07853197657063	24.29223315365533	24.26628313783322	24.368659917029987	24.214602233211966	24.00854009725193	24.34042564347824	24.069110127260195	24.26234794577645	24.150051094670467
ppa:PAS_chr2-1_0021	16.229131399027906	17.01819865037258	17.526626391092268	17.38862276719636	16.885780516579008	16.80347735443831	17.1735780232432	15.46677388603942	16.730796925108514	15.666144344590313
ppa:PAS_chr2-1_0016	17.582641735684376	18.652000928415017	18.163470176738	No Data	18.55251232509284	18.19706142573244	18.41475051768452	18.11889656936095	18.752163070199465	18.19260120020136
ppa:PAS_chr2-1_0008	15.17264984212939	16.097644138373006	15.95904512056356	15.954084728166324	15.822553035051946	15.566905180128533	15.74750554881671	15.950240572766884	15.475117532062733	15.575826234116008
ppa:PAS_c131_0021	21.92202919934011	21.48061321732462	21.47015502890728	21.796786051772088	21.930619504899447	22.0002801325394	21.5547979674249	21.56709882057484	21.621375044327127	21.816743843499044
ppa:PAS_c131_0017	18.84990843068464	18.24227048179232	18.96856071891	18.94964987741173	19.132416574961034	18.94665814645222	18.74761290033005	18.983110251707537	18.894473733866608	19.03635088596437
ppa:PAS_c131_0015	No Data	12.821292274122888	12.367405952374066	No Data	No Data	No Data	12.32293446145022	11.982167255802482	No Data	No Data
ppa:PAS_c131_0013	17.382480229030083	17.341533346328283	17.458823359776968	17.38229102767364	17.41320889624693	17.418606322045008	17.55271599694756	17.427624872097788	17.041354351825373	17.25279404492958
ppa:PAS_c131_0011	21.22043412684132	21.18678345436381	21.192949992456	21.53790928406095	21.466073971323627	21.27663574444763	21.457657167819303	20.763726622416176	21.94212536378696	21.60763362045413
ppa:PAS_c131_0010	15.221455696334967	15.84508781269871	15.350382830245646	15.506301769269244	15.322439824489347	15.422902715072924	15.529079363325792	15.134291724359464	14.819375917855968	15.109326301169428
ppa:PAS_c131_0009	15.167138333134636	15.410390274508968	15.146107934470669	15.220689771523531	15.077774426874006	15.397403196608984	14.250170884168696	15.084218151848816	14.615924919702968	14.97756100858331
ppa:PAS_c131_0008	16.82417496333024	17.84258149355817	18.19437588309762	17.783869601412018	16.94812425743143	16.99652969119839	17.268261281688897	17.87177883496857	17.333494971002214	17.226938075578172
ppa:PAS_c131_0006	18.51832694871712	18.475077320641468	18.49737823460957	18.662297203431024	18.78192625696184	18.748421467610232	18.422200179859363	18.399987016095302	18.550510308661977	18.59469830563664
ppa:PAS_c131_0005	14.95646673551319	15.962659172337258	15.590718384254451	14.684406951790088	14.679261770725812	15.0394813610273	15.058648269575514	14.584443248992974	14.58300952031786	No Data
ppa:PAS_c131_0004	16.70351656470082	16.551817138456684	16.83330551268719	17.18604530547682	16.891372751710193	16.57806662561222	16.7211161945123	17.07418736830777	16.942052858015703	16.77044915753222
ppa:PAS_c131_0001	18.86409109490528	17.524230948030908	17.592467416784718	18.2556227834426	18.30400783448296	18.6946118802272	17.410430130129363	17.748654348405765	17.91405714659457	18.200387839842527
ppa:PAS_chr3_1142	16.661312417601643	16.15990689706056	16.61241589272429	15.80720533853486	16.32249648875527	16.39833766810555	16.562508312195124	16.49628328682359	16.033746954220778	16.19348655857849
ppa:PAS_chr3_1141	10.610200199146316	14.505894277332038	13.72897091848159	No Data	No Data	10.497188287112303	14.994487757823808	14.921142590858764	No Data	No Data
ppa:PAS_chr3_1140	17.496225127999658	18.211906707302937	18.709903533731087	18.700095923550407	18.57393316494177	18.289560775078684	18.03431487202106	18.024176380936936	18.59781342491272	18.770297109585773
ppa:PAS_chr3_1139	15.274191437298477	14.7355982690912	14.688423740605952	15.494449851477516	14.99729717015886	15.117139093977698	14.177189420514445	14.191989933284685	14.131244211745434	14.788354518140414
ppa:PAS_chr3_1138	16.058888020494262	16.99302924005683	16.683279502761753	15.292133853928558	15.488485463433294	15.815030934587613	16.65479475935555	16.304316781638743	16.24457753261948	15.681992850054026
ppa:PAS_chr3_1259	20.21268428324552	19.53345652134986	19.54664004292605	19.71499243002573	19.95675730977394	20.219670760880447	19.469507803298125	19.49851642082668	19.878667728129265	20.1277289508565
ppa:PAS_chr3_1136	17.061582641300994	17.401757896325538	17.36845330774217	17.120002886328738	17.05069080825954	16.989656605679492	17.397684815713138	17.14386708562977	16.959092361384574	16.940294686457413
ppa:PAS_chr3_1134	14.492133500166766	13.836564046898047	13.928450604206992	14.719296166853017	14.604475973773498	14.5566089573807	13.491937724599056	13.869349659055937	14.534032338468624	14.425286601821218
ppa:PAS_chr3_1133	11.76674210552299	14.322473933343234	13.234430959888854	11.96628470314996	12.536775212576256	13.237046535208624	14.016217619533917	13.75443400819132	11.10893436529925	No Data
ppa:PAS_chr3_1132	17.782295595900077	17.6943749986153	17.405529347028438	17.40470138018462	17.211596628892924	17.610145667369974	17.148324359046452	17.62702817468333	17.261064347280243	17.365887343215302
ppa:PAS_chr3_1131	15.019036841886797	14.935633401612725	14.912369955051922	15.585629524529852	15.394081115591286	15.062213836316522	14.415601234245266	14.74609992078518	15.071865919341612	14.599027480479675
ppa:PAS_chr3_1258	19.600410222462607	18.916674208223807	18.863012228813258	19.295481693432382	19.42896812332549	19.571358598007794	18.5775195311756	18.952020543542734	19.4141507422368	19.680223222134483
ppa:PAS_chr3_1129	17.990117557356296	18.212279515078578	18.13759095082663	17.906150651176848	18.038123428037057	17.838054480310632	18.471651154060787	18.249061212002378	17.927735561202606	18.097375215810228
ppa:PAS_chr3_1128	13.07428293212692	14.226481576788649	13.030294832257884	12.373568532633636	13.09392589741196	12.586486608218175	13.230956698089075	13.128024223208554	13.096225661920393	12.957026386590597
ppa:PAS_chr3_1126	20.21472316901293	19.42616492131855	19.586155910547845	19.493098782891003	19.810294989637693	19.920090574538804	19.568864300178937	19.5570824491132	19.88586595790005	19.96072299044658
ppa:PAS_chr3_1124	18.29830258362425	17.58133081945075	17.713389346963037	17.764012848423416	18.183984682529555	18.27035792624178	17.581418289247186	17.701223851729754	17.93199563400892	18.222724162294853
ppa:PAS_chr3_1123	16.833479438199706	17.15322358507155	16.72833097390281	16.45322428185622	16.68860728843956	16.71892037105804	16.844580595264723	16.726852183176	16.450444325404423	16.6100084274564
ppa:PAS_chr3_1119	15.370433860278805	13.082929953589929	14.65078432493661	14.72095551816931	14.988771179265052	15.19024441815878	14.3065491792308	14.262189637748609	15.026880515437812	15.457442378561948
ppa:PAS_chr3_1118	14.613902408861668	15.853939797167705	15.64328360783461	14.951465172198462	15.129429401150636	14.858649034547645	16.008584548142938	15.270092393282203	14.938933003297723	14.860721194202927
ppa:PAS_chr3_1117	16.406566005696757	18.108020604202768	17.805948794814164	16.948917916577315	16.747002693222775	15.981882103385365	18.214656181316823	17.55497813859957	16.900365101331857	16.580128233137415
ppa:PAS_chr3_1115	15.560530507323518	19.0759620252803	18.934938283110068	15.408600165795796	15.812026262023087	20.084561877282542	18.6097841732314	18.332817015167524	16.328299788409655	16.166434656157502
ppa:PAS_chr3_1114	19.967450557631725	19.30628118453909	19.99477975055545	19.903354797506868	20.18646687041393	20.296006810733857	19.822331491779213	19.56004251468964	20.53524713225012	20.288190052306696
ppa:PAS_chr3_1110	16.8470290457978	16.694890370948897	16.841371909272585	16.9064257548143	16.75718214158518	16.827808831581386	16.624541584953683	16.79363128821155	16.836873926625024	16.674183538052567
ppa:PAS_chr3_1109	16.997986312312744	17.21254462360047	17.26149740969259	17.7277480722194	17.106155393355074	17.578691704713815	17.45610320113114	17.609975411309044	17.443517258194206	17.65063939413495
ppa:PAS_chr3_1107	14.127582551429528	13.63328240124075	12.85553891072075	No Data	No Data	14.327342118744747	13.460015741070537	No Data	13.435757486906756	13.89755827913416
ppa:PAS_chr3_1105	14.927492523164103	16.30516945558803	16.129177818692796	15.016474047503412	14.994531176386548	14.717686880880898	16.21981298132477	16.074510626212522	15.021968461672138	15.215283402255745
ppa:PAS_chr3_1101	16.483655891795483	17.79254417563612	17.25464877313105	16.713027431937288	16.12698530825193	16.43493193492276	17.47733052439896	17.503368894911848	17.141221402996415	16.952346233480693
ppa:PAS_chr3_1100	15.168034706163542	17.244300677965644	16.930325603098307	16.165859417639908	15.505362972359144	14.88635393747672	17.07267809102643	16.749964331532865	16.021044008384944	15.351458518859218
ppa:PAS_chr3_1099	16.573203839287093	16.587928100456562	16.906807124280608	17.430566763564773	16.92648783901239	17.073867632729037	16.59827960767788	16.36925999517363	17.09902798317095	16.665845831022292
ppa:PAS_chr3_1095	14.589563603015389	16.39236289099929	16.857098276223027	15.978137943626663	16.01191293260242	15.87415429277782	16.031317048742718	16.361977362758253	15.138459149294688	15.248447350486275
ppa:PAS_chr3_1093	17.082558390830265	17.16498700245198	17.567182862656253	17.397257991800384	17.29490900245123	17.242004672502162	16.869374135818695	17.214307261476975	17.297209180882163	17.0215161364407
ppa:PAS_chr3_1092	13.329034224150686	No Data	No Data	No Data	No Data	No Data	12.26476113845002	14.567957003532348	11.91161700003942	13.089529037558084
ppa:PAS_chr3_1091	16.987553653967584	16.936571267158975	17.51965064870336	17.368480484348158	17.38290181867047	17.51657086383472	16.895676692426534	17.580197255449114	16.744002924467047	17.15697492778518
ppa:PAS_chr3_1088	14.19716463914597	15.758553942746415	14.903954549121083	14.700888390790524	13.63178143357955	14.489033312495746	15.518712818234208	14.24386561702226	14.152376918093696	14.043935926517127
ppa:PAS_chr3_1254	12.917369985093009	14.513309303626558	14.085956377239784	14.113403893019813	13.83141800921434	No Data	13.48946298942358	13.719286556392683	13.832017212820052	12.429642983181338
ppa:PAS_chr3_1087	19.807697667333	18.54152394440972	18.86351159059908	19.331078485753142	19.67060773695601	19.847599915981245	17.763256545690457	18.74619056180952	19.2768970950061	19.65821714965416
